timestamp,pos_type,split,length,b,seed,iter,val_loss,val_acc
2026-07-18T16:54:58,t5,half,12,1,1340,700,0.000610,1.000000
2026-07-18T16:54:58,t5,half,12,1,1340,800,0.000370,1.000000
2026-07-18T16:54:58,t5,half,12,1,1340,900,0.000229,1.000000
2026-07-18T16:54:58,t5,half,12,1,1340,1000,0.000145,1.000000
2026-07-18T16:54:58,t5,half,12,1,1340,1100,0.000093,1.000000
2026-07-18T16:54:58,t5,half,12,1,1340,1200,0.000061,1.000000
2026-07-18T16:54:58,t5,half,12,1,1340,1300,0.000041,1.000000
2026-07-18T16:54:58,t5,half,12,1,1340,1400,0.000028,1.000000
2026-07-18T16:54:58,t5,half,12,1,1340,1500,0.000020,1.000000
2026-07-18T16:54:58,t5,half,12,1,1340,1600,0.000014,1.000000
2026-07-18T16:54:58,t5,half,12,1,1340,1700,0.000010,1.000000
2026-07-18T16:54:58,t5,half,12,1,1340,1800,0.000008,1.000000
2026-07-18T16:54:58,t5,half,12,1,1340,1900,0.000006,1.000000
2026-07-18T16:54:58,t5,half,12,1,1340,2000,0.000004,1.000000
2026-07-18T16:55:21,t5,half,12,1,1341,0,2.094864,0.000000
2026-07-18T16:55:21,t5,half,12,1,1341,100,0.744400,0.653000
2026-07-18T16:55:21,t5,half,12,1,1341,200,0.029176,1.000000
2026-07-18T16:55:21,t5,half,12,1,1341,300,0.008487,1.000000
2026-07-18T16:55:21,t5,half,12,1,1341,400,0.003875,1.000000
2026-07-18T16:55:21,t5,half,12,1,1341,500,0.002037,1.000000
2026-07-18T16:55:21,t5,half,12,1,1341,600,0.001148,1.000000
2026-07-18T16:55:21,t5,half,12,1,1341,700,0.000674,1.000000
2026-07-18T16:55:21,t5,half,12,1,1341,800,0.000408,1.000000
2026-07-18T16:55:21,t5,half,12,1,1341,900,0.000252,1.000000
2026-07-18T16:55:21,t5,half,12,1,1341,1000,0.000159,1.000000
2026-07-18T16:55:21,t5,half,12,1,1341,1100,0.000103,1.000000
2026-07-18T16:55:21,t5,half,12,1,1341,1200,0.000067,1.000000
2026-07-18T16:55:21,t5,half,12,1,1341,1300,0.000045,1.000000
2026-07-18T16:55:21,t5,half,12,1,1341,1400,0.000031,1.000000
2026-07-18T16:55:21,t5,half,12,1,1341,1500,0.000022,1.000000
2026-07-18T16:55:21,t5,half,12,1,1341,1600,0.000015,1.000000
2026-07-18T16:55:21,t5,half,12,1,1341,1700,0.000011,1.000000
2026-07-18T16:55:21,t5,half,12,1,1341,1800,0.000008,1.000000
2026-07-18T16:55:21,t5,half,12,1,1341,1900,0.000006,1.000000
2026-07-18T16:55:21,t5,half,12,1,1341,2000,0.000005,1.000000
2026-07-18T16:55:45,t5,half,12,1,1342,0,2.034740,0.000000
2026-07-18T16:55:45,t5,half,12,1,1342,100,0.612391,1.000000
2026-07-18T16:55:45,t5,half,12,1,1342,200,0.017520,1.000000
2026-07-18T16:55:45,t5,half,12,1,1342,300,0.005542,1.000000
2026-07-18T16:55:45,t5,half,12,1,1342,400,0.003016,1.000000
2026-07-18T16:55:45,t5,half,12,1,1342,500,0.001475,1.000000
2026-07-18T16:55:45,t5,half,12,1,1342,600,0.000818,1.000000
2026-07-18T16:55:45,t5,half,12,1,1342,700,0.000475,1.000000
2026-07-18T16:55:45,t5,half,12,1,1342,800,0.000285,1.000000
2026-07-18T16:55:45,t5,half,12,1,1342,900,0.000176,1.000000
2026-07-18T16:55:45,t5,half,12,1,1342,1000,0.000111,1.000000
